user_id,age_stage,city_tier,income_level
U004558,0-3月,三线及以下,中低收入
U004559,6-12月,三线及以下,中等收入
U004560,1-3岁,三线及以下,中等收入
U004561,3-6岁,三线及以下,中高收入
U004562,0-3月,一线城市,高收入
U004563,0-3月,三线及以下,中低收入
U004564,0-3月,三线及以下,中等收入
U004565,0-3月,二线城市,中高收入
U004566,1-3岁,一线城市,中高收入
U004567,3-6岁,三线及以下,中等收入
U004568,孕期囤货,三线及以下,中等收入
U004569,3-6月,二线城市,高收入
U004570,3-6岁,三线及以下,中等收入
U004571,0-3月,三线及以下,中等收入
U004572,1-3岁,二线城市,中等收入
U004573,孕期囤货,二线城市,高收入
U004574,孕期囤货,三线及以下,高收入
U004575,孕期囤货,二线城市,高收入
U004576,0-3月,三线及以下,中等收入
U004577,0-3月,三线及以下,高收入
U004578,孕期囤货,三线及以下,中等收入
U004579,孕期囤货,二线城市,中低收入
U004580,0-3月,三线及以下,高收入
U004581,3-6岁,二线城市,中高收入
U004582,1-3岁,二线城市,中等收入
U004583,0-3月,三线及以下,中等收入
U004584,3-6月,三线及以下,中高收入
U004585,3-6月,一线城市,中等收入
U004586,3-6月,一线城市,中高收入
U004587,3-6月,三线及以下,中等收入
U004588,1-3岁,三线及以下,中高收入
U004589,6-12月,三线及以下,中等收入
U004590,6-12月,二线城市,中等收入
U004591,3-6月,一线城市,中低收入
U004592,3-6月,三线及以下,中高收入
U004593,6-12月,三线及以下,中等收入
U004594,孕期囤货,三线及以下,中高收入
U004595,1-3岁,二线城市,中低收入
U004596,0-3月,三线及以下,中等收入
U004597,1-3岁,二线城市,高收入
U004598,3-6月,三线及以下,中高收入
U004599,6-12月,一线城市,高收入
U004600,0-3月,二线城市,中高收入
U004601,0-3月,一线城市,中等收入
U004602,3-6岁,二线城市,中高收入
U004603,3-6月,一线城市,中高收入
U004604,3-6月,三线及以下,中低收入
U004605,6-12月,三线及以下,中等收入
U004606,孕期囤货,二线城市,中高收入
U004607,6-12月,二线城市,中等收入
U004608,3-6岁,一线城市,中等收入
U004609,孕期囤货,一线城市,中高收入
U004610,3-6月,三线及以下,中高收入
U004611,孕期囤货,三线及以下,中等收入
U004612,1-3岁,一线城市,中等收入
U004613,3-6月,一线城市,中等收入
U004614,1-3岁,三线及以下,中高收入
U004615,6-12月,三线及以下,中高收入
U004616,孕期囤货,一线城市,中等收入
U004617,3-6岁,三线及以下,中高收入
U004618,3-6月,三线及以下,中低收入
U004619,3-6岁,三线及以下,中等收入
U004620,1-3岁,二线城市,中等收入
U004621,6-12月,三线及以下,中等收入
U004622,孕期囤货,一线城市,高收入
U004623,3-6岁,一线城市,中高收入
U004624,3-6岁,三线及以下,中高收入
U004625,3-6岁,三线及以下,中高收入
U004626,0-3月,二线城市,高收入
U004627,孕期囤货,三线及以下,中高收入
U004628,3-6岁,三线及以下,中高收入
U004629,3-6月,二线城市,中等收入
U004630,6-12月,二线城市,中等收入
U004631,3-6月,二线城市,中等收入
U004632,0-3月,二线城市,中等收入
U004633,3-6岁,二线城市,中等收入
U004634,3-6岁,三线及以下,中等收入
U004635,6-12月,二线城市,中低收入
U004636,0-3月,一线城市,中等收入
U004637,3-6岁,二线城市,中高收入
U004638,3-6岁,二线城市,中高收入
U004639,0-3月,二线城市,中低收入
U004640,0-3月,二线城市,中等收入
U004641,0-3月,三线及以下,中高收入
U004642,0-3月,三线及以下,中等收入
U004643,3-6岁,二线城市,中低收入
U004644,3-6岁,二线城市,中等收入
U004645,3-6月,一线城市,高收入
U004646,1-3岁,三线及以下,中高收入
U004647,6-12月,三线及以下,中等收入
U004648,6-12月,三线及以下,中等收入
U004649,3-6岁,二线城市,中低收入
U004650,6-12月,二线城市,高收入
U004651,3-6岁,二线城市,中高收入
U004652,孕期囤货,三线及以下,高收入
U004653,3-6岁,三线及以下,中高收入
U004654,3-6岁,一线城市,中高收入
U004655,孕期囤货,一线城市,中等收入
U004656,3-6岁,一线城市,中高收入
U004657,3-6岁,一线城市,中低收入
U004658,孕期囤货,一线城市,中等收入
U004659,孕期囤货,三线及以下,中等收入
U004660,1-3岁,二线城市,中高收入
U004661,1-3岁,一线城市,中高收入
U004662,孕期囤货,三线及以下,高收入
U004663,3-6岁,二线城市,中等收入
U004664,6-12月,二线城市,中等收入
U004665,1-3岁,一线城市,高收入
U004666,3-6月,一线城市,高收入
U004667,1-3岁,二线城市,中低收入
U004668,3-6岁,三线及以下,中等收入
U004669,3-6月,一线城市,中高收入
U004670,3-6月,三线及以下,中等收入
U004671,0-3月,三线及以下,中低收入
U004672,3-6岁,二线城市,中高收入
U004673,0-3月,一线城市,中低收入
U004674,0-3月,一线城市,中高收入
U004675,6-12月,二线城市,中等收入
U004676,3-6月,三线及以下,中等收入
U004677,3-6月,三线及以下,中高收入
U004678,6-12月,一线城市,中高收入
U004679,3-6月,一线城市,中等收入
U004680,3-6月,三线及以下,中高收入
U004681,3-6岁,三线及以下,中低收入
U004682,3-6月,三线及以下,中低收入
U004683,1-3岁,一线城市,中低收入
U004684,3-6月,三线及以下,中等收入
U004685,孕期囤货,三线及以下,高收入
U004686,1-3岁,三线及以下,高收入
U004687,0-3月,三线及以下,中低收入
U004688,3-6月,二线城市,中等收入
U004689,0-3月,一线城市,中等收入
U004690,3-6月,一线城市,中低收入
U004691,1-3岁,二线城市,中高收入
U004692,1-3岁,二线城市,中高收入
U004693,1-3岁,二线城市,中等收入
U004694,3-6月,二线城市,中等收入
U004695,3-6岁,二线城市,中等收入
U004696,孕期囤货,二线城市,中高收入
U004697,1-3岁,二线城市,中高收入
U004698,3-6岁,三线及以下,中等收入
U004699,6-12月,三线及以下,中高收入
U004700,孕期囤货,三线及以下,高收入
U004701,6-12月,三线及以下,中高收入
U004702,1-3岁,三线及以下,中等收入
U004703,6-12月,一线城市,中等收入
U004704,3-6月,一线城市,中低收入
U004705,孕期囤货,三线及以下,中等收入
U004706,孕期囤货,二线城市,中高收入
U004707,0-3月,二线城市,中高收入
U004708,孕期囤货,三线及以下,高收入
U004709,0-3月,三线及以下,中等收入
U004710,3-6月,三线及以下,中等收入
U004711,孕期囤货,一线城市,中等收入
U004712,6-12月,三线及以下,中低收入
U004713,6-12月,三线及以下,中低收入
U004714,0-3月,三线及以下,中等收入
U004715,3-6月,三线及以下,中高收入
U004716,3-6月,二线城市,中等收入
U004717,6-12月,二线城市,高收入
U004718,3-6月,一线城市,高收入
U004719,3-6岁,一线城市,中高收入
U004720,0-3月,三线及以下,高收入
U004721,1-3岁,二线城市,中等收入
U004722,3-6月,一线城市,中等收入
U004723,1-3岁,二线城市,中高收入
U004724,孕期囤货,二线城市,高收入
U004725,1-3岁,三线及以下,中高收入
U004726,1-3岁,二线城市,高收入
U004727,3-6月,二线城市,中等收入
U004728,6-12月,三线及以下,中等收入
U004729,0-3月,二线城市,高收入
U004730,1-3岁,一线城市,高收入
U004731,3-6岁,三线及以下,中低收入
U004732,6-12月,三线及以下,高收入
U004733,0-3月,一线城市,中等收入
U004734,孕期囤货,三线及以下,中等收入
U004735,0-3月,二线城市,中高收入
U004736,1-3岁,一线城市,中高收入
U004737,3-6岁,三线及以下,中高收入
U004738,0-3月,二线城市,中高收入
U004739,3-6月,三线及以下,中低收入
U004740,3-6月,三线及以下,中高收入
U004741,6-12月,二线城市,中等收入
U004742,6-12月,一线城市,高收入
U004743,6-12月,一线城市,中高收入
U004744,6-12月,三线及以下,中等收入
U004745,3-6月,三线及以下,中低收入
U004746,0-3月,三线及以下,中高收入
U004747,1-3岁,二线城市,中等收入
U004748,3-6岁,一线城市,中等收入
U004749,0-3月,二线城市,中等收入
U004750,6-12月,三线及以下,中高收入
U004751,6-12月,三线及以下,中低收入
U004752,6-12月,二线城市,中低收入
U004753,3-6岁,一线城市,中高收入
U004754,6-12月,一线城市,中等收入
U004755,3-6月,三线及以下,中高收入
U004756,孕期囤货,二线城市,中低收入
U004757,0-3月,二线城市,中等收入
U004758,1-3岁,二线城市,中高收入
U004759,孕期囤货,三线及以下,高收入
U004760,6-12月,三线及以下,中等收入
U004761,孕期囤货,三线及以下,中等收入
U004762,3-6岁,一线城市,中低收入
U004763,0-3月,三线及以下,中等收入
U004764,6-12月,三线及以下,中高收入
U004765,1-3岁,一线城市,中高收入
U004766,3-6岁,一线城市,中等收入
U004767,3-6月,一线城市,中低收入
U004768,3-6月,二线城市,中等收入
U004769,3-6月,二线城市,中等收入
U004770,孕期囤货,三线及以下,中低收入
U004771,3-6月,三线及以下,高收入
U004772,6-12月,三线及以下,中高收入
U004773,0-3月,三线及以下,高收入
U004774,3-6月,三线及以下,高收入
U004775,6-12月,三线及以下,中低收入
U004776,3-6月,二线城市,中等收入
U004777,0-3月,二线城市,中等收入
U004778,孕期囤货,三线及以下,中高收入
U004779,1-3岁,二线城市,中等收入
U004780,1-3岁,二线城市,中低收入
U004781,3-6岁,三线及以下,高收入
U004782,3-6岁,二线城市,中等收入
U004783,1-3岁,二线城市,高收入
U004784,3-6岁,二线城市,高收入
U004785,6-12月,三线及以下,中高收入
U004786,6-12月,三线及以下,中等收入
U004787,1-3岁,三线及以下,中高收入
U004788,3-6月,三线及以下,中高收入
U004789,6-12月,三线及以下,中高收入
U004790,3-6月,二线城市,中高收入
U004791,1-3岁,二线城市,中等收入
U004792,1-3岁,二线城市,中高收入
U004793,1-3岁,三线及以下,中等收入
U004794,3-6岁,二线城市,中高收入
U004795,3-6岁,一线城市,中等收入
U004796,3-6月,二线城市,中等收入
U004797,0-3月,一线城市,中低收入
U004798,1-3岁,三线及以下,中高收入
U004799,孕期囤货,一线城市,中等收入
U004800,3-6岁,三线及以下,中等收入
U004801,0-3月,二线城市,中低收入
U004802,0-3月,一线城市,中低收入
U004803,3-6岁,二线城市,高收入
U004804,1-3岁,一线城市,中高收入
U004805,1-3岁,一线城市,高收入
U004806,3-6月,三线及以下,中高收入
U004807,孕期囤货,一线城市,中低收入
U004808,1-3岁,三线及以下,中低收入
U004809,0-3月,三线及以下,中高收入
U004810,1-3岁,一线城市,中低收入
U004811,0-3月,一线城市,中等收入
U004812,6-12月,二线城市,中等收入
U004813,0-3月,三线及以下,中等收入
U004814,0-3月,二线城市,中高收入
U004815,3-6岁,一线城市,中等收入
U004816,0-3月,一线城市,中低收入
U004817,6-12月,三线及以下,中等收入
U004818,孕期囤货,三线及以下,中等收入
U004819,3-6月,三线及以下,中高收入
U004820,3-6岁,二线城市,中高收入
U004821,6-12月,二线城市,中高收入
U004822,6-12月,三线及以下,中等收入
U004823,0-3月,一线城市,中等收入
U004824,3-6岁,二线城市,中等收入
U004825,6-12月,一线城市,中高收入
U004826,孕期囤货,二线城市,中等收入
U004827,孕期囤货,一线城市,中等收入
U004828,孕期囤货,三线及以下,高收入
U004829,1-3岁,三线及以下,中低收入
U004830,3-6岁,一线城市,中低收入
U004831,3-6月,三线及以下,中低收入
U004832,孕期囤货,三线及以下,中高收入
U004833,6-12月,二线城市,中高收入
U004834,6-12月,三线及以下,中高收入
U004835,1-3岁,三线及以下,中等收入
U004836,孕期囤货,一线城市,高收入
U004837,0-3月,二线城市,中等收入
U004838,孕期囤货,一线城市,中高收入
U004839,3-6月,三线及以下,中高收入
U004840,3-6月,二线城市,中等收入
U004841,1-3岁,三线及以下,中等收入
U004842,0-3月,二线城市,中等收入
U004843,6-12月,二线城市,中低收入
U004844,1-3岁,三线及以下,中高收入
U004845,孕期囤货,二线城市,中低收入
U004846,6-12月,一线城市,高收入
U004847,3-6月,二线城市,中等收入
U004848,0-3月,三线及以下,中等收入
U004849,3-6月,三线及以下,中等收入
U004850,0-3月,一线城市,中等收入
U004851,3-6岁,三线及以下,中高收入
U004852,1-3岁,一线城市,中高收入
U004853,3-6岁,二线城市,中高收入
U004854,0-3月,二线城市,中等收入
U004855,1-3岁,三线及以下,中高收入
U004856,3-6岁,三线及以下,中高收入
U004857,3-6月,三线及以下,中等收入
U004858,孕期囤货,二线城市,高收入
U004859,孕期囤货,三线及以下,中低收入
U004860,孕期囤货,二线城市,中高收入
U004861,1-3岁,三线及以下,中等收入
U004862,孕期囤货,三线及以下,中低收入
U004863,0-3月,一线城市,中低收入
U004864,0-3月,三线及以下,中高收入
U004865,0-3月,三线及以下,中等收入
U004866,3-6岁,一线城市,中等收入
U004867,3-6岁,三线及以下,高收入
U004868,3-6岁,三线及以下,中高收入
U004869,1-3岁,二线城市,中低收入
U004870,1-3岁,三线及以下,高收入
U004871,3-6月,三线及以下,中等收入
U004872,3-6月,二线城市,中等收入
U004873,孕期囤货,二线城市,中高收入
U004874,3-6月,三线及以下,中高收入
U004875,孕期囤货,三线及以下,中等收入
U004876,3-6岁,三线及以下,中低收入
U004877,3-6月,三线及以下,中等收入
U004878,6-12月,二线城市,中等收入
U004879,3-6岁,三线及以下,中高收入
U004880,1-3岁,一线城市,中高收入
U004881,0-3月,二线城市,高收入
U004882,3-6岁,三线及以下,中等收入
U004883,3-6月,三线及以下,中高收入
U004884,3-6岁,三线及以下,中等收入
U004885,6-12月,一线城市,中等收入
U004886,6-12月,三线及以下,中等收入
U004887,1-3岁,三线及以下,中等收入
U004888,3-6月,二线城市,中高收入
U004889,6-12月,三线及以下,中高收入
U004890,3-6岁,三线及以下,中等收入
U004891,0-3月,二线城市,中高收入
U004892,3-6岁,三线及以下,中等收入
U004893,孕期囤货,一线城市,中低收入
U004894,3-6月,一线城市,高收入
U004895,0-3月,三线及以下,中等收入
U004896,3-6月,一线城市,中等收入
U004897,3-6岁,二线城市,中高收入
U004898,3-6月,二线城市,高收入
U004899,3-6岁,二线城市,中高收入
U004900,孕期囤货,三线及以下,中等收入
U004901,3-6岁,三线及以下,中高收入
U004902,6-12月,一线城市,高收入
U004903,3-6月,三线及以下,中等收入
U004904,0-3月,一线城市,中等收入
U004905,3-6月,二线城市,中高收入
U004906,1-3岁,三线及以下,中等收入
U004907,0-3月,一线城市,中高收入
U004908,0-3月,二线城市,中高收入
U004909,3-6月,三线及以下,中高收入
U004910,3-6岁,二线城市,中高收入
U004911,1-3岁,三线及以下,中高收入
U004912,0-3月,二线城市,高收入
U004913,3-6月,二线城市,中等收入
U004914,1-3岁,三线及以下,高收入
U004915,0-3月,二线城市,中低收入
U004916,0-3月,二线城市,高收入
U004917,3-6月,三线及以下,中等收入
U004918,孕期囤货,一线城市,中等收入
U004919,6-12月,二线城市,中高收入
U004920,孕期囤货,二线城市,高收入
U004921,3-6岁,三线及以下,高收入
U004922,3-6岁,三线及以下,中等收入
U004923,3-6月,一线城市,高收入
U004924,0-3月,一线城市,高收入
U004925,6-12月,一线城市,中等收入
U004926,6-12月,三线及以下,中等收入
U004927,孕期囤货,二线城市,高收入
U004928,6-12月,二线城市,中高收入
U004929,3-6月,三线及以下,中等收入
U004930,3-6月,三线及以下,中低收入
U004931,1-3岁,二线城市,中高收入
U004932,孕期囤货,三线及以下,中等收入
U004933,孕期囤货,一线城市,中等收入
U004934,孕期囤货,三线及以下,中等收入
U004935,3-6月,一线城市,中高收入
U004936,6-12月,三线及以下,高收入
U004937,3-6岁,二线城市,中高收入
U004938,3-6岁,二线城市,中低收入
U004939,3-6岁,一线城市,高收入
U004940,孕期囤货,二线城市,中低收入
U004941,孕期囤货,三线及以下,中低收入
U004942,3-6岁,一线城市,中等收入
U004943,孕期囤货,三线及以下,高收入
U004944,0-3月,二线城市,中低收入
U004945,1-3岁,三线及以下,高收入
U004946,1-3岁,三线及以下,中高收入
U004947,1-3岁,一线城市,中等收入
U004948,1-3岁,一线城市,中等收入
U004949,6-12月,二线城市,中高收入
U004950,0-3月,三线及以下,中等收入
U004951,6-12月,三线及以下,中高收入
U004952,孕期囤货,三线及以下,中低收入
U004953,3-6月,三线及以下,中高收入
U004954,6-12月,三线及以下,中等收入
U004955,0-3月,三线及以下,中低收入
U004956,孕期囤货,一线城市,中等收入
U004957,0-3月,三线及以下,中等收入
U004958,6-12月,三线及以下,中高收入
U004959,0-3月,二线城市,中高收入
U004960,3-6岁,一线城市,中等收入
U004961,1-3岁,三线及以下,中高收入
U004962,3-6月,二线城市,中低收入
U004963,3-6月,三线及以下,中等收入
U004964,0-3月,二线城市,中等收入
U004965,1-3岁,三线及以下,高收入
U004966,3-6月,二线城市,中等收入
U004967,6-12月,三线及以下,中高收入
U004968,3-6岁,三线及以下,中高收入
U004969,孕期囤货,三线及以下,中高收入
U004970,6-12月,二线城市,中高收入
U004971,3-6岁,二线城市,中高收入
U004972,1-3岁,三线及以下,中低收入
U004973,3-6岁,二线城市,中等收入
U004974,1-3岁,一线城市,中高收入
U004975,孕期囤货,二线城市,中等收入
U004976,孕期囤货,二线城市,中高收入
U004977,孕期囤货,二线城市,中高收入
U004978,1-3岁,三线及以下,中高收入
U004979,3-6岁,二线城市,中低收入
U004980,孕期囤货,一线城市,中等收入
U004981,孕期囤货,三线及以下,中高收入
U004982,1-3岁,三线及以下,中高收入
U004983,1-3岁,三线及以下,中等收入
U004984,0-3月,一线城市,中等收入
U004985,孕期囤货,三线及以下,高收入
U004986,3-6月,二线城市,中等收入
U004987,孕期囤货,一线城市,中高收入
U004988,3-6月,三线及以下,中等收入
U004989,0-3月,三线及以下,中高收入
U004990,1-3岁,三线及以下,中等收入
U004991,6-12月,三线及以下,中等收入
U004992,6-12月,三线及以下,高收入
U004993,3-6岁,三线及以下,高收入
U004994,1-3岁,一线城市,中等收入
U004995,3-6月,三线及以下,中等收入
U004996,3-6月,一线城市,中高收入
U004997,1-3岁,三线及以下,中等收入
U004998,0-3月,二线城市,中高收入
U004999,孕期囤货,三线及以下,中低收入
U005000,3-6岁,一线城市,高收入
U005001,6-12月,三线及以下,中等收入
U005002,1-3岁,一线城市,中等收入
U005003,6-12月,二线城市,中等收入
U005004,0-3月,一线城市,中高收入
U005005,0-3月,一线城市,中高收入
U005006,3-6月,一线城市,中低收入
U005007,6-12月,二线城市,中等收入
U005008,3-6月,三线及以下,中低收入
U005009,3-6岁,三线及以下,中高收入
U005010,1-3岁,一线城市,高收入
U005011,1-3岁,一线城市,中等收入
U005012,3-6岁,三线及以下,高收入
U005013,孕期囤货,二线城市,中高收入
U005014,3-6岁,二线城市,中低收入
U005015,1-3岁,三线及以下,中高收入
U005016,3-6岁,三线及以下,中高收入
U005017,3-6岁,一线城市,中等收入
U005018,3-6岁,二线城市,中等收入
U005019,3-6岁,二线城市,中等收入
U005020,3-6岁,三线及以下,中高收入
U005021,3-6月,三线及以下,中低收入
U005022,6-12月,一线城市,高收入
U005023,1-3岁,二线城市,中低收入
U005024,1-3岁,二线城市,中等收入
U005025,0-3月,二线城市,中高收入
U005026,0-3月,三线及以下,中等收入
U005027,0-3月,二线城市,中高收入
U005028,1-3岁,二线城市,中高收入
U005029,孕期囤货,一线城市,高收入
U005030,1-3岁,二线城市,中高收入
U005031,1-3岁,二线城市,中高收入
U005032,1-3岁,一线城市,高收入
U005033,6-12月,二线城市,中高收入
U005034,3-6月,二线城市,中高收入
U005035,3-6岁,三线及以下,中高收入
U005036,3-6岁,一线城市,中低收入
U005037,孕期囤货,二线城市,中高收入
U005038,3-6月,二线城市,中高收入
U005039,0-3月,三线及以下,高收入
U005040,3-6岁,一线城市,中低收入
U005041,6-12月,一线城市,中等收入
U005042,6-12月,三线及以下,中等收入
U005043,1-3岁,三线及以下,中等收入
U005044,3-6月,一线城市,中等收入
U005045,3-6岁,三线及以下,中高收入
U005046,孕期囤货,三线及以下,中高收入
U005047,3-6岁,三线及以下,高收入
U005048,6-12月,三线及以下,高收入
U005049,3-6岁,二线城市,中低收入
U005050,3-6月,三线及以下,中高收入
U005051,6-12月,三线及以下,中高收入
U005052,6-12月,一线城市,中等收入
U005053,1-3岁,三线及以下,中高收入
U005054,0-3月,二线城市,中等收入
U005055,孕期囤货,一线城市,中低收入
U005056,3-6月,三线及以下,中高收入
U005057,0-3月,二线城市,中低收入
U005058,孕期囤货,三线及以下,中高收入
U005059,3-6岁,二线城市,中低收入
U005060,0-3月,三线及以下,中高收入
U005061,6-12月,一线城市,中等收入
U005062,孕期囤货,三线及以下,中高收入
U005063,3-6岁,一线城市,中等收入
U005064,3-6岁,一线城市,中等收入
U005065,1-3岁,二线城市,中高收入
U005066,0-3月,三线及以下,中等收入
U005067,孕期囤货,二线城市,中高收入
U005068,1-3岁,二线城市,高收入
U005069,0-3月,三线及以下,中低收入
U005070,1-3岁,三线及以下,中等收入
U005071,3-6岁,二线城市,中等收入
U005072,3-6岁,二线城市,高收入
U005073,3-6岁,三线及以下,中高收入
U005074,3-6月,三线及以下,高收入
U005075,3-6月,三线及以下,中高收入
U005076,6-12月,三线及以下,中高收入
U005077,1-3岁,三线及以下,中低收入
U005078,3-6月,三线及以下,中高收入
U005079,6-12月,三线及以下,中等收入
U005080,3-6月,二线城市,高收入
U005081,3-6月,一线城市,中等收入
U005082,3-6月,三线及以下,中等收入
U005083,3-6月,一线城市,中低收入
U005084,6-12月,三线及以下,中高收入
U005085,6-12月,二线城市,中等收入
U005086,0-3月,二线城市,中高收入
U005087,3-6岁,三线及以下,中等收入
U005088,1-3岁,三线及以下,中低收入
U005089,3-6月,三线及以下,中低收入
U005090,1-3岁,一线城市,中等收入
U005091,3-6月,一线城市,中等收入
U005092,3-6岁,三线及以下,高收入
U005093,1-3岁,一线城市,中等收入
U005094,6-12月,三线及以下,中等收入
U005095,孕期囤货,三线及以下,中高收入
U005096,6-12月,三线及以下,中高收入
U005097,1-3岁,一线城市,中高收入
U005098,3-6岁,一线城市,中等收入
U005099,3-6月,一线城市,中高收入
U005100,1-3岁,一线城市,中等收入
U005101,3-6月,三线及以下,中等收入
U005102,3-6岁,一线城市,中高收入
U005103,孕期囤货,二线城市,高收入
U005104,0-3月,一线城市,中高收入
U005105,3-6岁,二线城市,中等收入
U005106,1-3岁,一线城市,中等收入
U005107,1-3岁,二线城市,高收入
U005108,0-3月,二线城市,高收入
U005109,1-3岁,一线城市,中高收入
U005110,0-3月,三线及以下,中高收入
U005111,1-3岁,三线及以下,中等收入
U005112,孕期囤货,三线及以下,高收入
U005113,孕期囤货,三线及以下,高收入
U005114,孕期囤货,一线城市,中等收入
U005115,孕期囤货,三线及以下,中等收入
U005116,0-3月,三线及以下,中等收入
U005117,0-3月,一线城市,高收入
U005118,6-12月,三线及以下,中高收入
U005119,1-3岁,二线城市,高收入
U005120,0-3月,二线城市,高收入
U005121,0-3月,三线及以下,高收入
U005122,6-12月,一线城市,高收入
U005123,1-3岁,一线城市,中低收入
U005124,3-6岁,三线及以下,中高收入
U005125,6-12月,三线及以下,中高收入
U005126,3-6岁,三线及以下,中高收入
U005127,3-6岁,三线及以下,中高收入
U005128,0-3月,三线及以下,中高收入
U005129,6-12月,二线城市,中高收入
U005130,6-12月,一线城市,中高收入
U005131,孕期囤货,二线城市,高收入
U005132,0-3月,二线城市,中等收入
U005133,3-6岁,三线及以下,中等收入
U005134,孕期囤货,一线城市,中高收入
U005135,3-6岁,三线及以下,高收入
U005136,3-6岁,二线城市,中等收入
U005137,6-12月,三线及以下,中高收入
U005138,3-6月,一线城市,中等收入
U005139,孕期囤货,一线城市,中等收入
U005140,3-6月,二线城市,中等收入
U005141,6-12月,一线城市,中低收入
U005142,3-6岁,一线城市,中等收入
U005143,3-6岁,三线及以下,中高收入
U005144,6-12月,三线及以下,中等收入
U005145,孕期囤货,三线及以下,中低收入
U005146,1-3岁,三线及以下,中等收入
U005147,3-6岁,一线城市,中低收入
U005148,3-6岁,三线及以下,中等收入
U005149,6-12月,三线及以下,中等收入
U005150,3-6月,三线及以下,中等收入
U005151,孕期囤货,二线城市,中低收入
U005152,3-6月,三线及以下,中等收入
U005153,3-6月,二线城市,中等收入
U005154,6-12月,二线城市,中低收入
U005155,3-6月,二线城市,中等收入
U005156,3-6岁,三线及以下,中低收入
U005157,1-3岁,三线及以下,中高收入
U005158,3-6岁,三线及以下,中等收入
U005159,0-3月,二线城市,中等收入
U005160,3-6岁,二线城市,中等收入
U005161,1-3岁,二线城市,中等收入
U005162,3-6岁,二线城市,中低收入
U005163,1-3岁,三线及以下,中等收入
U005164,6-12月,二线城市,中等收入
U005165,孕期囤货,一线城市,中高收入
U005166,3-6岁,三线及以下,中高收入
U005167,6-12月,三线及以下,中等收入
U005168,1-3岁,三线及以下,中等收入
U005169,6-12月,二线城市,中低收入
U005170,3-6岁,二线城市,中低收入
U005171,孕期囤货,三线及以下,高收入
U005172,0-3月,一线城市,中高收入
U005173,1-3岁,三线及以下,高收入
U005174,0-3月,三线及以下,高收入
U005175,0-3月,二线城市,中等收入
U005176,0-3月,一线城市,中等收入
U005177,孕期囤货,三线及以下,中低收入
U005178,6-12月,二线城市,中等收入
U005179,孕期囤货,三线及以下,高收入
U005180,3-6岁,一线城市,中高收入
U005181,0-3月,二线城市,高收入
U005182,6-12月,一线城市,中等收入
U005183,0-3月,二线城市,中等收入
U005184,6-12月,一线城市,中等收入
U005185,1-3岁,一线城市,中等收入
U005186,3-6月,一线城市,中高收入
U005187,6-12月,二线城市,中低收入
U005188,6-12月,三线及以下,中高收入
U005189,3-6岁,三线及以下,中高收入
U005190,3-6月,一线城市,中等收入
U005191,3-6岁,三线及以下,中等收入
U005192,0-3月,三线及以下,高收入
U005193,3-6岁,三线及以下,中高收入
U005194,0-3月,二线城市,中高收入
U005195,3-6岁,二线城市,中低收入
U005196,孕期囤货,三线及以下,高收入
U005197,孕期囤货,三线及以下,中等收入
U005198,0-3月,一线城市,中高收入
U005199,孕期囤货,三线及以下,中低收入
U005200,3-6月,一线城市,中高收入
U005201,孕期囤货,一线城市,中等收入
U005202,6-12月,一线城市,中高收入
U005203,6-12月,三线及以下,中低收入
U005204,孕期囤货,三线及以下,中高收入
U005205,1-3岁,一线城市,中高收入
U005206,1-3岁,三线及以下,中等收入
U005207,1-3岁,一线城市,中等收入
U005208,3-6岁,一线城市,中等收入
U005209,0-3月,一线城市,中高收入
U005210,3-6岁,二线城市,中低收入
U005211,3-6月,三线及以下,中高收入
U005212,6-12月,三线及以下,中低收入
U005213,3-6岁,二线城市,中等收入
U005214,3-6岁,一线城市,中低收入
U005215,0-3月,二线城市,中低收入
U005216,6-12月,一线城市,中高收入
U005217,1-3岁,三线及以下,中等收入
U005218,0-3月,二线城市,中等收入
U005219,孕期囤货,三线及以下,高收入
U005220,3-6岁,二线城市,中低收入
U005221,1-3岁,三线及以下,中高收入
U005222,6-12月,一线城市,中等收入
U005223,孕期囤货,三线及以下,中高收入
U005224,1-3岁,一线城市,中低收入
U005225,0-3月,二线城市,高收入
U005226,3-6月,三线及以下,高收入
U005227,孕期囤货,三线及以下,中高收入
U005228,3-6岁,三线及以下,中高收入
U005229,0-3月,三线及以下,中低收入
U005230,1-3岁,二线城市,中等收入
U005231,3-6月,一线城市,中等收入
U005232,孕期囤货,二线城市,中高收入
U005233,1-3岁,三线及以下,高收入
U005234,6-12月,三线及以下,中等收入
U005235,3-6月,三线及以下,高收入
U005236,6-12月,二线城市,中低收入
U005237,0-3月,三线及以下,中高收入
U005238,孕期囤货,三线及以下,中高收入
U005239,1-3岁,一线城市,高收入
U005240,0-3月,三线及以下,高收入
U005241,6-12月,二线城市,高收入
U005242,孕期囤货,三线及以下,中高收入
U005243,孕期囤货,二线城市,中高收入
U005244,3-6岁,二线城市,中等收入
U005245,6-12月,三线及以下,中等收入
U005246,6-12月,二线城市,高收入
U005247,3-6岁,三线及以下,中等收入
U005248,3-6岁,三线及以下,中等收入
U005249,6-12月,二线城市,中低收入
U005250,1-3岁,二线城市,中高收入
U005251,6-12月,三线及以下,中高收入
U005252,孕期囤货,三线及以下,高收入
U005253,0-3月,一线城市,中高收入
U005254,3-6月,一线城市,高收入
U005255,0-3月,一线城市,中等收入
U005256,0-3月,二线城市,中等收入
U005257,3-6月,一线城市,中高收入
